symbol,published,source,title,url,sentiment
CUMMINSIND,2026-06-01T07:00:00Z,Business Standard,Cummins India: Citi bets on data centre tailwinds; sees 14% upside,https://news.google.com/rss/articles/CBMiygFBVV95cUxNcTZtX1ZNaS03T3hGYW9fNk5iOUhlWkJRdllqTXd2SGcwSzVCYnQxTWdUdC1tYlFyX2pmb1NSdTN4WV9ScU9EcUJXa3ltVU5QTjFuSk1IUkEwazc5N0p6Mzd6NndVdnA5SDQzNnJIQ2VhV1JGaU53VHp0aWk3Y3Q2ZERXeF9Qai15cDhFN08yUDR1MjdfN1FYVzNUR2tyUW8tY0dlYnFNNks4VWxnS1AtZVE3YTNnOVRqWUR5N3MxcDhhdTZ3YWx2SW5n0gHPAUFVX3lxTE92bktuUkhSazUyZ1NHaGVtdEMxYmZLeUJhUVJ5a2dNX2wtZl8wSXlBWGhkQndLMkV0b19DUzIxREQtNEdhb1NJZ2RjYWdVM083bk9mU1FkSHFQcnM1ejFMYk82dDJFMW0yaThNMldMWk5oWEltQXI1cWl4WXpYV0dETXJzSzZEV2NIeVUtWUs3RFRFaUFLMEozVFBPMG5rd3pIOXVybkhDS3NBMzU2Qk96bXh3ZTctWV83bUJMU0JZMVYtaFRUNW9jZFJ0SGx2WQ?oc=5,-0.4601
CUMMINSIND,2026-06-01T07:00:00Z,Business Standard,"Data centre execution, exports revival key triggers for Cummins India",https://news.google.com/rss/articles/CBMi0AFBVV95cUxORWtFT2NhYkE0Q09kNEZjejRRNjRJV1JXTE15UmhnRTExSVlVTUo1aGFHVmsxUmh5SzM0YktKYlBjVExEdm1OUFJKWk5FazJTR2NYNGNBVVZGSWNpeWxHV2ExeFpYakpwcHE0V0FPczNudVl6MjJRRE1kWXFMc2pGRmtwNDlWZlVaRUdJT3hZV0JLMExBUmJHdy14cEhseXNmdFE5Z1JITzFINkh4YVhJeklBMG9BSFlyb3hpWkY4c0ZGbzhyQlI3SUdkUDRlYm5u0gHWAUFVX3lxTE55VnNvdW5xUnhzMk1Pa1dmem1JY3BxMjc2MFlyMF9LQ0JKWXA1VUwxSFJFZTBxR2Q5RUlrZHVWcThJOGx0SHFfbi1EdWRoZXFvQ01QUXI0SDZiSjFRWThZNmM1a3FYS3ZQTU5JOUMydGkyaXpzYnp0d004ZWhrdHg4S3huZGMyRmZGRUdKUm05RDFSVnFfal9rUWhTU3U5LVd4cG9WdmdiQjFLV0JST1F4cFNqY1pPV3JWdmJOQi1VWWhfTkdnODFFZWRqQmlzVUVnQmY4V3c?oc=5,0.0420
DABUR,2026-06-01T07:00:00Z,Rediff MoneyWiz,Dabur India Shares Fall After USFDA Observation,https://news.google.com/rss/articles/CBMioAFBVV95cUxNT19XSjd0elVkRFVhS3BrcVY5djFBZDVYaVZrWHZheXNQZFdYQ1FnZ3E3b0JsOV9YUVo0V2xDQWtOc25GakJzbWZZWmttMjZrTFdNdkxsYkFpaW83NU5LR0djMTFVY19Bd3QwTmVyTTZzckRJaFppNU44VmNNdUdybFZlZEthalpZcWJKTFFzSkhSMWFjTktjT3IwcHd3am9P0gGmAUFVX3lxTE1iWGdYWVk2RVVZYk5jM3AtWkktaFowamFxRlZHWVgwQ1VRY2N1ZFVjWEF5TXdjcjBpQlNvWDJTaDRQTzk0RzY4WHNnRFBSX1pjdEZvVDJCYnZKNmR1ZUhPSXdncE9BTEdwaDBzaFRKcFRqa3ZwV1hxdkE0X2ljb2UxZWdJdGdOVFhwdnRiOHJfYWJSTVZwR3pVUEJXUEVCdDhQdS1hdUE?oc=5,-0.9467
DABUR,2026-06-01T07:00:00Z,TradingView,Dabur shares fall 4% even as FMCG firm says engaging with US FDA over observations at Silvassa unit,https://news.google.com/rss/articles/CBMi8wFBVV95cUxPa0JEZ2hmRmpmNDVieEJwMWVPemhSR05EVzhhTF90Q2VJV213WUJNVGpuZkJGQXZ2NVBGWXFrcF9rTjEwRGc5U29fSzh6LWdPM2IzdHJIZmhycnVnaDJoWHltdkhYclBOSDNhRldkT0xxMmhOOVBDNDFYMWQ0T3BGdFkyU2o5c0FNeHpQazdtOUkwbTEydG9tZjU4UE9hRmF4N09DVFVBckJTSmxuSzhQczYtWVF3ei1XN05fM3BadUxXckRhS3RCbFhETHg5T2RIZkVTTmx2ZGJMUUVqYVhrRmhPRHEyUlJJa3FNZ1VrMl96UVE?oc=5,-0.9337
ESCORTS,2026-06-01T07:00:00Z,business-standard.com,"Escorts Kubota gains after May 2026 sales rise 19% YoY to 12,310 units",https://news.google.com/rss/articles/CBMi5gFBVV95cUxPRFNKZm9JdEdCMEZESTBVNzFoNlllaWpfOE9wdGRIc1JZUUp0RVdfWUhYOXFFbW9sTWtfbmFaZERSUkl0RUJkRWttRmp1UUZxd0Q0LXB2SkZKQXFmdVRkSUd2UFdTQWFVTlY2UmZTQU4wRFJNblVVS1FHVGtxRHRuTHlaYVFwNHZoeG4tNUtxTDI4VV8yaTNITHAwUmtqYVl1RERDNWt6V0wzb3lKdFlyOGdCRnZHUWdUbDN2T3V6Vm9XT1pYZzFqMlRrQWFDRW9zbHlfQ1JvLUF0YUJpZWFQQ1lUMFVDZ9IB6wFBVV95cUxONWVqRm1UYm52NjZTMjZiZ1BIZzB0ZEVsZGRycXF5amQwWmhUbmFieHdLYU85anpqckdob2lUYkdndzJRcEh3LXQ0U21GZnpWd29hbFVFbTRPQ0JiTF8wZzRlX0hvb2ZlQjVrbzI4d3p2R2xXRDRjeTQtQmJZeW9XZWNMOHdxTFdzVHNxbDhNdWNqN3N1SDR0TkJHaWFLX1RWRUo4VWpjZG55bUFaSDJLLUoxNnFENTJweEloaFBGUTlCZDhIWHM4aThaMXJPcEZJaHdMcHVBWU1vY0ItbkdoV3RGdmN5Wi1DakdR?oc=5,0.9175
ESCORTS,2026-06-01T07:00:00Z,CNBC TV18,May Auto Sales: Escorts Kubota shares decline despite 19% growth; Here are the near-term headwinds,https://news.google.com/rss/articles/CBMi3wFBVV95cUxPbXhIM3pQWDF0bmVlWU5lQ2dzS2dIQms5SEw2RjZyVEJ2SURQS0VQd0hfR2xnRlNHcHBzZmpFME43NWEtd2tBZ3ZGcllmRHJCa2VLVGt5NUZhMlR0dW8wejFRNFpHZy1KaXhJVEhENEdzS2M3V214ZXZyd0RBS1BDSXg3LXNuT2ZMVnpBeEZmZ1RaWG81MDNhZUNPRzI2MzZxTURVZnVMYndHMnlNVV9yRGI5Q2YxYThoaklxRzRfZUE0S1FXa0pTeXVxbHl1TFdoUFlvRk94M01BcU9CUFpB0gHkAUFVX3lxTFAydEsxTGllbHRudDE5MTRVTTFHS1c4TVp3a3ZLOVBZZ2FodDNZcC14U1lwZFFwbHBnREJ5ejlFZXhkaGhIR2JjZFVrdklpMFZMTllXTW1OOFRsZ0tGTXdLT3phRUxuNWpCcVNtb0kwUzNuWXFjZUd4UldBS1VIVFBjRmdjbjdCSFQ1Q0pPR2JXS1BkR3VUb1RfTzN6ek9CdklXdmhvTjBpdDhTX2xLUlBSU1lHMWxQRFY1dmZOdVJzTVhGb3F0SUhyZ2t5R3ZPUmlXVUIzNGpNOFNVVEZYWGJSRWtUUA?oc=5,-0.9621
EXIDEIND,2026-06-01T07:00:00Z,business-standard.com,"Stock bets: Axis Securities sees upto 21% upside in ATGL, Exide; here's why",https://news.google.com/rss/articles/CBMi9AFBVV95cUxQMWtoQ2NSRC1PeHFxS1d6cVFfQW5VQkViWUJ4UWVFNWt6WlBlaXRNVUpQVEdpM0FUbG1MLUhoVXh3TlFDSXZhQjhNVF9IMkVQT2VieUIwNDR3cjJtTFk4MXd4dzI1d1BWWkpESFB4azM5VVZlOXU4UVNMTllpR1NWRlhmRkZEbmRoc3Fxd0xxWW1LWWRZT0dURkFIN0R3dF9IcWgyMXRnTjJ6b2puTlFVTldMQUdMNEJtZHo3WFdERXlqYnNoM1plNUZjcGdwb1ZSbWRTeFN6WUh6MElfVmFmSHlOYUk0bG8yUlZ4cHBBN0I0SXkz0gH6AUFVX3lxTE9uU0hRd2V0ZS12ekNERWJxRDF3N0JWTlcwNHJmWDFOd180RHFPejQxUTh5a3VlTlp2clhlVjlXVGI0TUJIbHBrQlpXcjVJR01vbmpad2lISUxJQWdEaWYtZURYV0FfSXVfaU5EZkhEemdHcUhWSTVPbGoydGs2RGlUNF9FUlZNV2pVc3ZrczBKQU05M1VxYXE4UUE2NGxsNEluX05qMVoxSnpPQjd6RXR2VV90aG1UaVkzODAxcl9lQkl0elBEdkxYalZvdjd3YmJ6bmlxN0VMeHVDQTBCdzRrRlA3eDNMd3FtczVxLTRZemY2MUVJVjNnS0E?oc=5,0.8572
GAIL,2026-06-01T07:00:00Z,The Economic Times,GAIL (India) Ltd. - These 7 stocks reported declining EPS for 4 straight quarters,https://news.google.com/rss/articles/CBMi4wFBVV95cUxNYXRVMVRhZXdxeVVYbVF0Z2p5Rmt2WTdwRjVZbnE2b3ZObThTU2UzVEdQcWtmUjlCVWg2UnJ2MmxyeFZ3WmtkeXNUN3JWOF9fZ0xfSW1zUGduMWFnV0ZfRnlWT1I4SERYZzllNTdUVGNPZkdrdU9GYkI0NWFjWEt6WHZNWHZjYWFMVlZRVHhzRmVUalVwdm9JX3l1SnhPVzlHMW4xN3pjOXFoa1dGX3BGTThOaTFwR2t4Q1V6Mjg5S2xsbFdobTZ3UFo1QjNUWEJoelR2LTZwajdXX2xWbU5JdnkzZw?oc=5,-0.9646
GROWW,2026-06-01T07:00:00Z,Rediff MoneyWiz,Sebi Approves State Street Stake in Groww AMC,https://news.google.com/rss/articles/CBMingFBVV95cUxNY0hGQ3NQSnRQTlZ0bDlKWUdZbDRiLWU5a1k0Z2x2XzVBZ18tOF9TWkRMaWFDTGNsamdCaDRMSnU0dEJCTlJfaU5zQmhTMUgxRGxnN19iWWhETEhaMnlHbWNzNGJBbXkyZzhTdjdyRi1SOWFvR2V4RW5vSm1MZHlkRXp0UUQzMmNfaG9uaVdzSGtzb2ZyMk9iSXZ5RGQ1UdIBowFBVV95cUxOaWZNc25wMkgtVmYwdVVRZHhmMmRZSE1JWi1BeWhXcGF6dGJVbmhJZXZXaEljQzFNX0FDWldnT0llMmxoaDFSNklxdmtTaHAxYW1SWVdyYTdhMEN2NWplNzZOV3U5N295TUdRODVrWmxvLWlBM0pObWE0U251alBwQUpyWW1uMFk0NjloNUhFR201cFUxVWNDMzlUUzh4LXNnaDQ0?oc=5,0.1608
HDFCAMC,2026-06-01T07:00:00Z,simplywall.st,"HDFC Asset Management Company Limited (NSE:HDFCAMC) Passed Our Checks, And It's About To Pay A ₹54.00 Dividend",https://news.google.com/rss/articles/CBMi8gFBVV95cUxOd2pYZWRNVkE0bkJObnRqSkZBb1VRS19xM251S0JmNjZxeFQyUV9nYnpyNWlOLVNlRUQtemFrTlhncmNUNmJjYkxqRGtUZGVoUm9DbTYzUzlwcG5TRTQtZGZ6bHVHWFFKcGtNWnNONnFXSnZPeUd3WU9hLWJfUmVGTEJSQjhtdHhtS2xaeUxUT1JNcVgxQ2EzMktKMktMTGNmSzJxNlA0U2c1SWVZY3plSlRaNDFSMC1KUVpDbFJqb2o0cTdhYWszdDN2Y3hIWGlmM3lUQWpVaklQakJubnNEVDJrQTZhTVlrWVgwNHpEb1U2d9IB9wFBVV95cUxQbjIwd0V4QXlIb0h1bHZWRWxQRW0ydW5JelNnOXl6VFlrSHNqTFZfb2ZNcVVYX0ItVktJNlpjUEM4enRTLVkzekpzWTlZd1p5UTA1UUlMVkt2a2FDN3dGRFRQVlFhZk5fVWRoUXVyb1N1R2NrdEhqWk1RMm55TDBic3JEd3NmNkN6ZTRkWjROWnlva0F2S3gxU0R2a1hZSDdYczVJUGVBLTlWZ2tnN081YVFQTnYxa1hKUFVpV1k2NXl3RHc1TGcxNjlwUVBpcU1CaFM5d295SEN0YktTb2pqVTNocXYyd3VvM29vSVV0V0NjaG1wWVNN?oc=5,0.5549
HDFCAMC,2026-06-01T07:00:00Z,BusinessLine,HDFC Asset Management Company gets HC relief in cyber theft case; injunction granted against hackers,https://news.google.com/rss/articles/CBMihAJBVV95cUxPSVJZeVh5YUprajZ5djdZNmV3VnMtOF9vb3lEM2tJcFQycTB1dlNXQjEtbzZVbTdrNlZEM3pQRklhZlFFdXpVRWgwTjY5WkpabnpKc1FXdnItUmxFTFdhTndIVFJ5UTNWWVhyeURPWFdnZTJfODd4WHlOeDB6R3VRM29oaWw4ZVFlbmt2RURRRGVmQldkd1hReUFrb3htU1A5OVBuMDFlWGtUU3RQOGE2VjE1ekFOeHV2WXNQTkd0U3pfRmJBWEcxS3Fya0lDRHpjZ05nMmJZYUx0Wm9wYUxfRHRXd3NTcHR4Wnhia1FVUHhnOXZJRVdLWTkxalVRZjVQLVJtNdIBiwJBVV95cUxQQkRrV0k4V1dhMHplSG9lY3BNSkRXM3Q5Z1FySDBrQUdKVVFvS2RQQUJlNGwwREQwWnZ6RGh1cmpGbmlpbUVwVU1XQVpORVNUbXkydzF0UGxpMjQ2UDltR29FcmZ4Ynk2M01DRjFxS0lHUGxXNGQwdHRPQkZOZ3dvU1RnVjRER0RlX1RUY1k4dXJRWVo1T0w4a2l4N2s0QlFvUVhNY1pfc2VwRkNSX3l4aUZKOWpQZDVBSVQ4dUZ3ZEFMRmlCRFlwOENrQTNWNXJEZUhjRzZ6NVhCWXFlZG1GVUxaWXlRUzVidGE4b0pwcTZQZ3ZDOVhmUl9oUGJrRkp4T1Y2eUVDc1dGaVU?oc=5,-0.4426
HEROMOTOCO,2026-06-01T07:00:00Z,Upstox,Hero MotoCorp reports 10% YoY growth in monthly sales; shares trade in red,https://news.google.com/rss/articles/CBMizgFBVV95cUxQal9SRnkxY0VIVFlsWWd2SzN5OG5iM1E1MGVhS1BGZVk0dmxTa25xNUlaNGE3MGxKTVNZSWktMmlIZlVtaWtUODJBZ3pJYWxPa3ZjRUpPVURjWG01dzh2WmhmZ3JLN3FJc0pfMWxfdjNrazhULWE4V0MxMVphTWxmeWxMYW0yNWRGcERJNVQ1QjNtSE92TnU4cVo0STZLNDA0NXRzRjFkSVVOd3ZKazV2SlhyYzdjTmk5cVVUb2hOeUQ1UkhHVW1qbERuMEYyUQ?oc=5,0.5026
INDIGO,2026-06-01T07:00:00Z,fortuneindia.com,"Explained: Why IndiGo shares jumped 5% despite posting ₹2,537 crore Q4 loss",https://news.google.com/rss/articles/CBMiuAFBVV95cUxPeG5oRFp4clVMd0oxamw3S3JYMDhaYjc4V1VCRmFRVHd1dGxsNm53bmIwQU1aREJDQzdXeXBabHJrWHRETmttRUhpcnA5YnhrMGpoRUhySmVjZnJLaEVLSWJGMUJINlF2N2V3U1l0bWp1MHhoazhoMHpUNmEwTHlpYy04dW5Nd2xVYURiUUlHcThQcURTM3dyWHNxX0NUYmJ6aUlZWVk0V0RvXzZ4TldkUC12LUU4akYt0gHGAUFVX3lxTE9IUjRyNG16d2FFTzVSVnAweEpmSVVqdkVLXzUyX3F6VGRxYnhSWW8zdjhncXdxMG1mXzAwV0hkdC1ZR0RiNWhHVXNOS3VlWG52WV9xZno2aWc1SFlzMS0wT25KaWY0Q2ZhX0VtZnR6UjBuWEtGYVNENkhXaF9XSktqanFWZ1pRVkJVcmFaTEhoMkw5X2JFNFpNOXJGLWRHZTA4U2NMNHJId0daV1VGbnFmQUp1ejNNYU5IQ21HR09YdGwtQkt6dw?oc=5,0.9170
INDIGO,2026-06-01T07:00:00Z,Liquide Blog,IndiGo Q4 Results 2026: Shares Rise Despite Huge Net Loss,https://news.google.com/rss/articles/CBMid0FVX3lxTE01cTlUOTlHbnRLd0pCMWdQWGhNUDNrQUVjNnpqZEdlVy1mdWF5UEZ3Rk9hZ1pGME94dG5ERkFSUk4zdEVOMXRZOER6YWd2eE5KRVBuVkstaG5YNndNWTFhTTBPajRDRlJfeDVRcjBpTWVERXY0ZGNr?oc=5,0.8896
